model_seed,n_nodes,v3-time,v3-try,v3-succ,grad-time,grad-try,grad-succ
1869718052,30,0.002454042434692383,1,False,0.0055196285247802734,1,True
547460736,30,0.002257823944091797,1,False,0.008172035217285156,1,True
3713583765,30,0.0018696784973144531,1,False,0.003111124038696289,1,False
2803771030,30,0.001756906509399414,1,True,0.0018391609191894531,1,True
149277450,30,0.001986265182495117,1,False,10.003405809402466,1,False
1288800602,30,0.0018203258514404297,1,False,0.21068549156188965,1,True
3118459936,30,0.003038167953491211,1,True,0.002941131591796875,1,True
3459395745,30,0.0016946792602539062,1,False,0.0032105445861816406,1,False
2934532953,30,0.0030961036682128906,1,False,1.980423927307129,1,True
2512952334,30,0.005504131317138672,1,False,0.01268911361694336,1,False
3121926262,30,0.0016722679138183594,1,False,10.00037169456482,1,False
862565652,30,0.010834693908691406,1,True,0.012547016143798828,1,True
3080709798,30,0.0020034313201904297,1,False,0.0030722618103027344,1,False
1818482032,30,0.0018072128295898438,1,True,0.0019965171813964844,1,True
338863180,30,0.0018587112426757812,1,True,0.0020322799682617188,1,True
1128474430,30,0.005213260650634766,1,True,0.005037546157836914,1,True
3796140867,30,0.02100396156311035,1,False,0.021533727645874023,1,False
357507049,30,0.03518223762512207,1,False,0.09444355964660645,1,True
773288656,30,0.0016524791717529297,1,True,0.0017745494842529297,1,True
762162852,30,0.002105712890625,1,False,10.011490821838379,1,False
838343841,30,0.002943277359008789,1,True,0.0028197765350341797,1,True
4057514166,30,0.008804798126220703,1,False,0.034737586975097656,1,True
4063717491,30,0.008581399917602539,1,True,0.008378744125366211,1,True
2568411343,30,0.0022017955780029297,1,False,0.017544984817504883,1,False
481003669,30,0.001787424087524414,1,False,0.0677640438079834,1,True
565610631,30,0.005182743072509766,1,False,0.024356603622436523,1,True
3012957266,30,0.0024268627166748047,1,True,0.002482175827026367,1,True
1101317422,30,0.00152587890625,1,True,0.001729726791381836,1,True
3472040586,30,0.001699686050415039,1,False,0.0017940998077392578,1,False
3222091952,30,0.016042470932006836,1,False,0.12701058387756348,1,True
1235301212,30,0.0014562606811523438,1,True,0.0016326904296875,1,True
1847482552,30,0.0017652511596679688,1,False,0.02163839340209961,1,True
1552108759,30,0.0015838146209716797,1,False,0.0016741752624511719,1,False
4274394752,30,0.0015413761138916016,1,False,0.0014331340789794922,1,False
2615368414,30,0.0019202232360839844,1,False,0.039121389389038086,1,True
1127920601,30,0.004056453704833984,1,False,10.001284837722778,1,False
3327278392,30,0.0018792152404785156,1,False,0.019227266311645508,1,True
2440041428,30,0.0019571781158447266,1,False,0.0664675235748291,1,True
326447955,30,0.0016925334930419922,1,False,0.0023369789123535156,1,False
3871464971,30,0.002833843231201172,1,True,0.0028884410858154297,1,True
1691870252,30,0.0015909671783447266,1,True,0.0017006397247314453,1,True
567063951,30,0.00174713134765625,1,True,0.001844644546508789,1,True
2814188479,30,0.0016052722930908203,1,False,0.22070693969726562,1,True
1523738727,30,0.007363557815551758,1,False,0.016766071319580078,1,True
3416979404,30,0.0017042160034179688,1,False,0.05321359634399414,1,True
1293664455,30,0.0036115646362304688,1,True,0.0024712085723876953,1,True
4084193631,30,0.0024938583374023438,1,True,0.00263214111328125,1,True
1219254963,30,0.07407259941101074,1,True,0.002214193344116211,1,True
1230364776,30,0.00726318359375,1,True,0.00899505615234375,1,True
966783679,30,0.029479026794433594,1,False,0.2782554626464844,1,True
1726389131,30,0.0017371177673339844,1,False,0.1945500373840332,1,True
31523700,30,0.0947713851928711,1,True,0.09015369415283203,1,True
4284068629,30,0.009421110153198242,1,False,0.01876354217529297,1,True
2446268097,30,0.0019121170043945312,1,False,0.027379274368286133,1,True
2175982672,30,0.0022687911987304688,1,False,0.00826406478881836,1,False
2902698444,30,0.003121614456176758,1,False,0.4884941577911377,1,True
3058876192,30,0.0017521381378173828,1,True,0.001861572265625,1,True
3044967962,30,0.005018949508666992,1,False,10.003380060195923,1,False
3556188374,30,0.001870870590209961,1,True,0.0020873546600341797,1,True
2297793144,30,0.0015969276428222656,1,True,0.00177001953125,1,True
308291455,30,0.001783132553100586,1,True,0.001905679702758789,1,True
1445437323,30,0.0016596317291259766,1,True,0.0017693042755126953,1,True
271648570,30,0.0016922950744628906,1,True,0.0019388198852539062,1,True
692734203,30,0.001963376998901367,1,True,0.0022230148315429688,1,True
2277572696,30,0.0022912025451660156,1,True,0.004416704177856445,1,True
2801500675,30,0.0017521381378173828,1,True,0.001748800277709961,1,True
3682445564,30,0.0014903545379638672,1,False,0.030423402786254883,1,True
2262385392,30,0.0015170574188232422,1,True,0.001708984375,1,True
2251407919,30,0.0022008419036865234,1,False,0.0016980171203613281,1,False
1312878614,30,0.0017595291137695312,1,True,0.0018916130065917969,1,True
290246568,30,0.0018053054809570312,1,True,0.002022981643676758,1,True
2593180617,30,0.004258155822753906,1,True,0.004431009292602539,1,True
2070184758,30,0.0017092227935791016,1,False,0.01633167266845703,1,True
93403269,30,0.002374410629272461,1,True,0.0025157928466796875,1,True
1422521399,30,0.0019409656524658203,1,True,0.0020873546600341797,1,True
651695857,30,0.00225067138671875,1,False,10.002147674560547,1,False
4051366806,30,0.0028755664825439453,1,True,0.0029006004333496094,1,True
4181936572,30,0.0755605697631836,1,False,0.7554912567138672,1,True
1579857359,30,0.0020303726196289062,1,False,10.002557277679443,1,False
2544472051,30,0.001543283462524414,1,False,0.0015938282012939453,1,False
43892020,30,0.0019865036010742188,1,False,6.377830505371094,1,True
2624309022,30,0.0019903182983398438,1,False,10.001168489456177,1,False
3734941391,30,0.0019567012786865234,1,True,0.0017573833465576172,1,True
56997879,30,0.0032470226287841797,1,False,0.006661653518676758,1,False
3776376631,30,0.0016071796417236328,1,True,0.0018193721771240234,1,True
2065666794,30,0.011945247650146484,1,False,0.0398106575012207,1,False
3792400241,30,0.002643585205078125,1,False,0.04265236854553223,1,True
3131259210,30,0.005133390426635742,1,True,0.0018341541290283203,1,True
2787222175,30,0.0017666816711425781,1,True,0.0018715858459472656,1,True
1980533422,30,0.0024261474609375,1,False,0.004921436309814453,1,True
4014581850,30,0.002038240432739258,1,True,0.0020418167114257812,1,True
1008187988,30,0.002337932586669922,1,False,0.07889008522033691,1,True
1300313508,30,0.001589059829711914,1,True,0.001695394515991211,1,True
3511819509,30,0.001745462417602539,1,False,0.07226967811584473,1,False
2377316727,30,0.002146005630493164,1,True,0.0021390914916992188,1,True
4117883547,30,0.0018775463104248047,1,True,0.0021529197692871094,1,True
3214912465,30,0.0018198490142822266,1,True,0.002060413360595703,1,True
1950297989,30,0.0025827884674072266,1,False,0.0065059661865234375,1,True
2739261722,30,0.0015249252319335938,1,True,0.001722097396850586,1,True
862993975,30,0.002835988998413086,1,True,0.0029616355895996094,1,True
3398182966,30,0.333188533782959,1,False,4.360748529434204,1,True
1886581190,30,0.07465744018554688,1,False,0.5140848159790039,1,False
2886477480,30,0.0015234947204589844,1,True,0.0017178058624267578,1,True
3042348119,30,0.002488374710083008,1,True,0.0026242733001708984,1,True
2403707355,30,0.0022077560424804688,1,True,0.002394437789916992,1,True
1198781101,30,0.1193091869354248,1,True,0.1212606430053711,1,True
763056681,30,0.0021369457244873047,1,False,0.031223297119140625,1,True
753846853,30,0.007658720016479492,1,False,0.011678934097290039,1,False
2620851812,30,0.0021200180053710938,1,True,0.001988649368286133,1,True
611403619,30,0.0019288063049316406,1,False,0.003741741180419922,1,True
3885077336,30,0.0012516975402832031,1,False,0.003568410873413086,1,False
3910210220,30,0.006316423416137695,1,False,0.03215813636779785,1,True
2652403463,30,0.002081632614135742,1,True,0.0019974708557128906,1,True
943715133,30,0.006207942962646484,1,True,0.014462471008300781,1,True
4284780345,30,0.00174713134765625,1,False,0.008975744247436523,1,True
381227903,30,0.009060382843017578,1,False,0.34853649139404297,1,True
48993981,30,0.002698183059692383,1,True,0.0027091503143310547,1,True
3325979862,30,0.0015664100646972656,1,False,0.2469463348388672,1,True
3627550897,30,0.0020134449005126953,1,False,6.036878347396851,1,True
888570347,30,0.002195119857788086,1,True,0.0019073486328125,1,True
491258047,30,0.0015556812286376953,1,True,0.0017306804656982422,1,True
551972952,30,0.001489400863647461,1,True,0.0015985965728759766,1,True
2472959836,30,0.0015635490417480469,1,True,0.0017747879028320312,1,True
256778609,30,0.002229928970336914,1,True,0.002351045608520508,1,True
1901218932,30,0.0023033618927001953,1,False,0.0019998550415039062,1,False
2467898399,30,0.005589723587036133,1,False,0.006444454193115234,1,False
1134115682,30,0.0015528202056884766,1,True,0.0017108917236328125,1,True
2662860472,30,0.29993247985839844,1,False,10.04597783088684,1,False
1267302009,30,0.015061616897583008,1,True,0.002141714096069336,1,True
4244991305,30,0.0019495487213134766,1,False,0.03386211395263672,1,True
2783361678,30,0.0023119449615478516,1,True,0.0021483898162841797,1,True
4008848536,30,0.0014317035675048828,1,True,0.0015892982482910156,1,True
978144031,30,0.001550912857055664,1,True,0.0016613006591796875,1,True
1699863741,30,0.0021610260009765625,1,False,0.038671016693115234,1,True
3077798506,30,0.002068042755126953,1,True,0.0019843578338623047,1,True
2123807641,30,0.0015888214111328125,1,True,0.0017240047454833984,1,True
4194623549,30,0.0027136802673339844,1,True,0.003077983856201172,1,True
4033850287,30,0.0016744136810302734,1,True,0.0016942024230957031,1,True
3290840771,30,0.0018372535705566406,1,True,0.0019011497497558594,1,True
3659499637,30,0.0018048286437988281,1,False,0.015067100524902344,1,True
140093156,30,0.001650094985961914,1,False,0.08756732940673828,1,True
2147019128,30,0.0031020641326904297,1,False,0.0593106746673584,1,True
3374545805,30,0.0022535324096679688,1,False,10.001701593399048,1,False
4046892700,30,0.0023124217987060547,1,True,0.002248048782348633,1,True
1721422256,30,0.0018985271453857422,1,True,0.0019533634185791016,1,True
325745779,30,0.002720355987548828,1,True,0.0028188228607177734,1,True
2580063869,30,0.0015153884887695312,1,False,0.01974320411682129,1,True
2848284301,30,0.0022428035736083984,1,True,0.0020928382873535156,1,True
2069517849,30,0.002389669418334961,1,False,0.06452345848083496,1,True
3559502109,30,0.004326820373535156,1,True,0.0021321773529052734,1,True
2412816534,30,0.002092599868774414,1,True,0.0019328594207763672,1,True
2388248064,30,0.005514621734619141,1,False,10.000625848770142,1,False
511819900,30,0.0020906925201416016,1,True,0.002109527587890625,1,True
3575630184,30,0.0016021728515625,1,True,0.0017867088317871094,1,True
10700941,30,0.0028715133666992188,1,True,0.002974271774291992,1,True
3477065810,30,0.002348184585571289,1,False,0.004522085189819336,1,True
2359458053,30,0.0021376609802246094,1,True,0.0020592212677001953,1,True
3905619687,30,0.013717412948608398,1,True,0.019057512283325195,1,True
3057057701,30,0.001963376998901367,1,False,0.0038444995880126953,1,False
1284517913,30,0.0020341873168945312,1,False,0.20046472549438477,1,True
720443870,30,0.010230779647827148,1,True,0.022965431213378906,1,True
3566759674,30,0.007622718811035156,1,False,0.0339353084564209,1,True
2622287035,30,0.002021312713623047,1,True,0.0020160675048828125,1,True
2360747064,30,0.0017583370208740234,1,False,0.0017206668853759766,1,False
2467362039,30,0.0017459392547607422,1,True,0.0018033981323242188,1,True
2913684940,30,0.0017037391662597656,1,False,0.08744287490844727,1,False
3769459950,30,0.0025835037231445312,1,True,0.002020597457885742,1,True
4215850064,30,0.002410888671875,1,False,0.0025472640991210938,1,False
2665101568,30,0.0019505023956298828,1,False,0.023871183395385742,1,True
1192862819,30,0.0019495487213134766,1,True,0.0020689964294433594,1,True
914254692,30,0.0014910697937011719,1,False,0.024361848831176758,1,True
3902063008,30,0.001882314682006836,1,True,0.00200653076171875,1,True
483420761,30,0.002089262008666992,1,True,0.002146005630493164,1,True
1773484224,30,0.0016169548034667969,1,True,0.0017714500427246094,1,True
4140867336,30,0.0017914772033691406,1,True,0.0019686222076416016,1,True
2188714959,30,0.0015900135040283203,1,True,0.0016956329345703125,1,True
183401362,30,0.0019130706787109375,1,True,0.0020132064819335938,1,True
269867317,30,0.005650043487548828,1,False,0.009760618209838867,1,True
3104414683,30,0.0017020702362060547,1,True,0.0019142627716064453,1,True
2294733977,30,0.011882305145263672,1,True,0.0024344921112060547,1,True
1132619401,30,0.02516317367553711,1,True,0.02485513687133789,1,True
1778204381,30,0.0017008781433105469,1,True,0.0017974376678466797,1,True
3552339590,30,0.0019197463989257812,1,False,0.001978158950805664,1,False
3114226265,30,0.001964569091796875,1,True,0.002020120620727539,1,True
4278685491,30,0.0037267208099365234,1,True,0.004078865051269531,1,True
1758344429,30,0.0036346912384033203,1,True,0.0037484169006347656,1,True
4259825644,30,0.0017483234405517578,1,True,0.0018765926361083984,1,True
1009116344,30,0.00168609619140625,1,False,0.0022504329681396484,1,False
1082402705,30,0.00145721435546875,1,True,0.0017096996307373047,1,True
907269327,30,0.001959085464477539,1,True,0.0020515918731689453,1,True
3024484621,30,0.03329658508300781,1,True,0.03500962257385254,1,True
1286067839,30,0.002480745315551758,1,False,0.0413975715637207,1,True
3682407971,30,0.07321786880493164,1,False,0.5239803791046143,1,True
3420424745,30,0.0019774436950683594,1,False,0.01096343994140625,1,True
1483897690,30,0.0018391609191894531,1,True,0.0018839836120605469,1,True
1244388526,30,0.002590656280517578,1,True,0.002491474151611328,1,True
1732796445,30,0.0040721893310546875,1,True,0.003920555114746094,1,True
331533194,30,0.0018739700317382812,1,False,0.02673625946044922,1,True
3278852353,30,0.002238750457763672,1,True,0.0022814273834228516,1,True
3483795755,30,0.013947725296020508,1,True,0.0021677017211914062,1,True
3296845461,30,0.0015270709991455078,1,True,0.0017583370208740234,1,True
3241551617,30,0.002175569534301758,1,True,0.002359151840209961,1,True
2053885445,30,0.0020210742950439453,1,False,0.004286050796508789,1,True
3510299102,30,0.0019690990447998047,1,False,1.1090099811553955,1,True
173349762,30,0.0017206668853759766,1,True,0.0017304420471191406,1,True
799312792,30,0.001856088638305664,1,True,0.001966238021850586,1,True
1138343131,30,0.003495931625366211,1,False,1.3505783081054688,1,False
3812115755,30,0.005892515182495117,1,False,0.05600547790527344,1,True
3475823850,30,0.001901388168334961,1,True,0.0019931793212890625,1,True
483778448,30,0.0017085075378417969,1,True,0.0017180442810058594,1,True
2689255237,30,0.001920938491821289,1,False,0.008278369903564453,1,True
118940857,30,0.0017914772033691406,1,True,0.0018260478973388672,1,True
2720001166,30,0.004160881042480469,1,False,0.02551865577697754,1,True
4018787890,30,0.0019016265869140625,1,True,0.0020112991333007812,1,True
303278837,30,0.002557992935180664,1,False,0.002824068069458008,1,False
3246439865,30,0.0020830631256103516,1,True,0.002257108688354492,1,True
1650998071,30,0.0017368793487548828,1,True,0.0019485950469970703,1,True
3713641143,30,0.0018727779388427734,1,False,0.01213836669921875,1,False
1364173308,30,0.0017681121826171875,1,False,0.0023834705352783203,1,False
4218239827,30,0.0015115737915039062,1,False,0.034871578216552734,1,True
1917529022,30,0.0026710033416748047,1,False,0.13373398780822754,1,False
1223224195,30,0.0018172264099121094,1,False,0.02790546417236328,1,True
103991005,30,0.003199338912963867,1,False,0.13599324226379395,1,True
373295338,30,0.004886627197265625,1,False,0.03796100616455078,1,True
2405776628,30,0.0036351680755615234,1,True,0.004471540451049805,1,True
1169585365,30,0.0017242431640625,1,False,10.0012788772583,1,False
3557221189,30,0.0017039775848388672,1,True,0.001926422119140625,1,True
1569676176,30,0.0025670528411865234,1,False,0.011105060577392578,1,True
1438479992,30,0.0029714107513427734,1,True,0.003109455108642578,1,True
3966390552,30,0.005686521530151367,1,True,0.005505084991455078,1,True
2444684352,30,0.0020046234130859375,1,False,0.0046389102935791016,1,True
3946310665,30,0.005038261413574219,1,False,0.03563404083251953,1,True
2483171857,30,0.005048513412475586,1,False,0.23262310028076172,1,True
1745773498,30,0.0017428398132324219,1,True,0.0020074844360351562,1,True
2093045881,30,0.0018768310546875,1,False,0.011077165603637695,1,False
2535724682,30,0.001558542251586914,1,True,0.001794576644897461,1,True
3196391586,30,0.006003618240356445,1,False,0.0031828880310058594,1,False
795239734,30,0.0014832019805908203,1,False,0.024468421936035156,1,False
1475497508,30,0.0017900466918945312,1,True,0.001720428466796875,1,True
3962093807,30,0.002656698226928711,1,True,0.0029036998748779297,1,True
3604708180,30,0.003523588180541992,1,False,0.04505658149719238,1,True
1184344411,30,0.0023331642150878906,1,True,0.0123138427734375,1,True
1675452826,30,0.0018701553344726562,1,False,0.017090559005737305,1,True
2690700198,30,0.0017085075378417969,1,True,0.001901865005493164,1,True
2756522780,30,0.0026786327362060547,1,False,0.002721071243286133,1,False
814405104,30,0.002802610397338867,1,True,0.002645730972290039,1,True
2321016745,30,0.0016982555389404297,1,True,0.001926422119140625,1,True
3579396511,30,0.016350984573364258,1,True,0.020268917083740234,1,True
2978387453,30,0.0017635822296142578,1,True,0.001995086669921875,1,True
4107824260,30,0.0017621517181396484,1,False,0.0014562606811523438,1,False
1613411097,30,0.002484560012817383,1,True,0.002508401870727539,1,True
3461673287,30,0.0016045570373535156,1,True,0.0017619132995605469,1,True
3075782808,30,0.0017590522766113281,1,True,0.001882314682006836,1,True
1971893993,30,0.0038022994995117188,1,True,0.0039014816284179688,1,True
1713270616,30,0.0012996196746826172,1,False,0.019819021224975586,1,True
3695591584,30,0.0018296241760253906,1,True,0.0018448829650878906,1,True
2697770594,30,0.0019812583923339844,1,True,0.002073049545288086,1,True
135367328,30,0.0017921924591064453,1,False,0.004532575607299805,1,True
3805966731,30,0.0016033649444580078,1,False,0.0014500617980957031,1,False
3789689040,30,0.0038313865661621094,1,True,0.0037975311279296875,1,True
752262980,30,0.04593658447265625,1,False,0.12403392791748047,1,True
1549107040,30,0.0017235279083251953,1,True,0.0019235610961914062,1,True
1706386158,30,0.0017614364624023438,1,True,0.0019202232360839844,1,True
2605653096,30,0.00529170036315918,1,True,0.02927708625793457,1,True
1869964837,30,0.002107381820678711,1,False,0.009471654891967773,1,False
2241282474,30,0.0017559528350830078,1,True,0.0017774105072021484,1,True
3658284041,30,0.0021882057189941406,1,False,0.0029909610748291016,1,False
3131367962,30,0.005883932113647461,1,False,0.001516103744506836,1,False
3090074961,30,0.003124237060546875,1,False,0.04147648811340332,1,True
1051998759,30,0.0022826194763183594,1,False,0.03211069107055664,1,False
991396805,30,0.0019528865814208984,1,False,0.07457637786865234,1,True
2935328991,30,0.002002239227294922,1,True,0.0022895336151123047,1,True
902587781,30,0.0016293525695800781,1,True,0.001810312271118164,1,True
2096075937,30,0.0015714168548583984,1,True,0.0017380714416503906,1,True
2769236043,30,0.0016269683837890625,1,False,10.000226020812988,1,False
4104992404,30,0.0019156932830810547,1,True,0.001775979995727539,1,True
2949000319,30,0.0017733573913574219,1,True,0.002014636993408203,1,True
1872399591,30,0.0022974014282226562,1,False,0.006439924240112305,1,True
2760140714,30,0.0016527175903320312,1,True,0.0017976760864257812,1,True
65264653,30,0.0018506050109863281,1,True,0.0020096302032470703,1,True
3576374164,30,0.0017254352569580078,1,True,0.0019032955169677734,1,True
1201181326,30,0.002148866653442383,1,False,0.0021681785583496094,1,False
3677339071,30,0.10771799087524414,1,False,0.3012959957122803,1,True
198319961,30,0.0015821456909179688,1,True,0.0017991065979003906,1,True
760596936,30,0.0018782615661621094,1,True,0.002084970474243164,1,True
2159402891,30,0.0015895366668701172,1,True,0.0018711090087890625,1,True
2539066004,30,0.0020470619201660156,1,False,0.0008571147918701172,1,False
2306329225,30,0.02944016456604004,1,False,0.04458117485046387,1,True
1218166859,30,0.0016722679138183594,1,True,0.0018420219421386719,1,True
322095800,30,0.0017132759094238281,1,False,0.003999471664428711,1,True
2685340747,30,0.001476287841796875,1,True,0.00171661376953125,1,True
2419977004,30,0.0018341541290283203,1,False,0.0013380050659179688,1,False
1552677490,30,0.0016415119171142578,1,True,0.0018236637115478516,1,True
1603336031,30,0.0018553733825683594,1,True,0.001955270767211914,1,True
3428362738,30,0.0017209053039550781,1,False,10.000776290893555,1,False
584706762,30,0.002081155776977539,1,True,0.002103090286254883,1,True
3432791791,30,0.0018115043640136719,1,True,0.0018863677978515625,1,True
4097261269,30,0.02308177947998047,1,False,0.5136771202087402,1,True
4251307234,30,0.0031099319458007812,1,False,0.03039264678955078,1,True
2746736312,30,0.01560068130493164,1,True,0.015764236450195312,1,True
588064190,30,0.0037598609924316406,1,False,0.02523040771484375,1,True
3648390217,30,0.005227565765380859,1,False,10.000819444656372,1,False
2604747000,30,0.04686474800109863,1,True,0.04998040199279785,1,True
1329983309,30,0.0017747879028320312,1,False,0.0024225711822509766,1,False
3487426894,30,0.00146484375,1,True,0.0015633106231689453,1,True
3365540327,30,0.0015006065368652344,1,False,0.03786635398864746,1,True
628879498,30,0.0017361640930175781,1,True,0.0017571449279785156,1,True
2818598190,30,0.0022859573364257812,1,False,0.005125284194946289,1,False
893549123,30,0.0016145706176757812,1,False,0.006595611572265625,1,True
2273748522,30,0.0018756389617919922,1,False,0.0020787715911865234,1,False
2932739729,30,0.0024361610412597656,1,True,0.0025148391723632812,1,True
2762387160,30,0.0016841888427734375,1,True,0.0017571449279785156,1,True
2050488874,30,0.0018265247344970703,1,True,0.0020761489868164062,1,True
1593890418,30,0.001739501953125,1,True,0.0018470287322998047,1,True
3452161720,30,0.0017235279083251953,1,False,0.0701439380645752,1,True
1210156301,30,0.0017707347869873047,1,False,0.0008447170257568359,1,False
3287060503,30,0.00600743293762207,1,False,0.007369041442871094,1,False
3217049758,30,0.002045154571533203,1,True,0.002195596694946289,1,True
817047836,30,0.001676797866821289,1,True,0.0017802715301513672,1,True
4000991913,30,0.0034525394439697266,1,False,10.001212120056152,1,False
3893159268,30,0.002338886260986328,1,True,0.0080108642578125,1,True
1224885838,30,0.0035970211029052734,1,True,0.003596067428588867,1,True
1230001523,30,0.0022635459899902344,1,True,0.0023298263549804688,1,True
3311094927,30,0.002553701400756836,1,True,0.0030601024627685547,1,True
3392554576,30,0.20406079292297363,1,True,0.20246195793151855,1,True
1526331504,30,0.01732635498046875,1,False,0.07436037063598633,1,True
3513497634,30,0.020651578903198242,1,False,0.18711280822753906,1,True
350193971,30,0.0019114017486572266,1,True,0.021138429641723633,1,True
2375148266,30,0.003325939178466797,1,True,0.0032973289489746094,1,True
3288179287,30,0.0017538070678710938,1,False,0.004996538162231445,1,False
